date,Open,Close,Average,High,Low,Volume,NextOpen
8/9/2022 13:30,165.2799988,164.9949951,165.1949997,165.6000061,164.9049988,5647355,164.9900055
8/9/2022 14:30,164.9900055,165.2649994,165.1411514,165.4445953,164.8650055,5545940,165.2599945
8/9/2022 15:30,165.2599945,164.9199982,164.9912453,165.2749939,164.5099945,6410924,167.6799927
8/10/2022 9:30,167.6799927,167.3386993,167.6356697,168.6239929,166.8999939,19981518,167.3500061
8/10/2022 10:30,167.3500061,167.8406067,167.6476517,168.2299957,167.1699982,7674021,167.8399963
8/10/2022 11:30,167.8399963,167.8999939,167.9224968,168.3000031,167.6499939,5725051,167.8999939
8/10/2022 12:30,167.8999939,168.0350037,168.0212479,168.2799988,167.8699951,4701382,168.0350037
8/10/2022 13:30,168.0350037,168.4799957,168.2337494,168.5,167.9199982,5054072,168.4788055
8/10/2022 14:30,168.4788055,168.8849945,168.6442757,168.8950043,168.3182983,6649846,168.8849945
8/10/2022 15:30,168.8849945,169.2299957,169.0562477,169.3399963,168.7700043,10125282,170.0599976
8/11/2022 9:30,170.0599976,170.2149963,170.2262497,170.9900055,169.6399994,15995643,170.2200012
8/11/2022 10:30,170.2200012,169.4799957,169.7975006,170.5200043,168.9700012,8628174,169.4799957
8/11/2022 11:30,169.4799957,169.5099945,169.4174957,169.7899933,168.8899994,5301092,169.5
8/11/2022 12:30,169.5,169.4100037,169.4728279,169.7550049,169.2263031,3985356,169.3999939
8/11/2022 13:30,169.3999939,168.8204956,169.0676231,169.5,168.5500031,4301816,168.8249969
8/11/2022 14:30,168.8249969,168.7200012,168.6944771,168.8979034,168.3350067,5197368,168.7149963
8/11/2022 15:30,168.7149963,168.5099945,168.5827751,168.9161072,168.1900024,6278458,169.8200073
8/12/2022 9:30,169.8200073,170.3399963,170.0475006,170.5899963,169.4400024,16956077,170.3399963
8/12/2022 10:30,170.3399963,170.9100037,170.5950012,171.1100006,170.0200043,9866949,170.9100037
8/12/2022 11:30,170.9100037,171.1972961,171.0295753,171.3500061,170.6609955,6589236,171.1999054
8/12/2022 12:30,171.1999054,171.4799042,171.2524529,171.5200043,170.8099976,5294168,171.4799957
8/12/2022 13:30,171.4799957,171.4598999,171.4262238,171.5200043,171.2449951,4110476,171.4700012
8/12/2022 14:30,171.4700012,171.9199982,171.7075005,171.9799957,171.4600067,7056856,171.9199982
8/12/2022 15:30,171.9199982,172.1399994,171.9758224,172.1699982,171.6732941,9255957,171.8401031
8/15/2022 9:30,171.8401031,172.2243958,171.9536514,172.3800049,171.3701019,15216821,172.2250061
8/15/2022 10:30,172.2250061,172.3500061,172.1762543,172.4600067,171.6699982,6149103,172.3600006
8/15/2022 11:30,172.3600006,173.25,172.7900009,173.3000031,172.25,7177408,173.25
8/15/2022 12:30,173.25,173.0800018,173.1350021,173.3000031,172.9100037,4103712,173.0800018
8/15/2022 13:30,173.0800018,172.9600067,173.013752,173.1849976,172.8300018,3498456,172.9629974
8/15/2022 14:30,172.9629974,173.3000031,173.1232491,173.3899994,172.8399963,6437413,173.3000031
8/15/2022 15:30,173.3000031,173.1900024,173.1775017,173.3000031,172.9199982,4953852,172.7799988
8/16/2022 9:30,172.7799988,172.1100006,172.3554497,172.8699951,171.6618042,14075937,172.1150055
8/16/2022 10:30,172.1150055,173.1600037,172.5862541,173.3000031,171.7700043,8394647,173.1600037
8/16/2022 11:30,173.1600037,172.9750061,173.1012802,173.4900055,172.7801056,5388672,172.9700012
8/16/2022 12:30,172.9700012,172.9499969,172.9099998,173.1399994,172.5800018,3697247,172.9499969
8/16/2022 13:30,172.9499969,173.2400055,173.1950035,173.7100067,172.8800049,4886579,173.2350006
8/16/2022 14:30,173.2350006,172.6150055,172.7300262,173.240097,171.8300018,6605190,172.6199951
8/16/2022 15:30,172.6199951,173.0299988,172.8800011,173.2700043,172.6000061,7321989,172.7700043
8/17/2022 9:30,172.7700043,174.0399933,173.4575005,174.4499969,172.5700073,18521740,174.0500031
8/17/2022 10:30,174.0500031,173.7899933,173.7524986,174.0899963,173.0800018,8950496,173.7891998
8/17/2022 11:30,173.7891998,173.8000031,173.66605,173.9949951,173.0800018,6068883,173.8000031
8/17/2022 12:30,173.8000031,174.6100006,174.2300491,174.7799988,173.7301941,8500693,174.6018066
8/17/2022 13:30,174.6018066,175.6649933,175.0514259,175.8388977,174.1000061,12610698,175.6699982
8/17/2022 14:30,175.6699982,175.0216064,175.3129005,176.1499939,174.4100037,11484233,175.0200043
8/17/2022 15:30,175.0200043,174.6199951,174.7275009,175.0299988,174.2400055,6979483,173.75
8/18/2022 9:30,173.75,173.6300049,173.7550011,174.5200043,173.1199951,15760666,173.6199951
8/18/2022 10:30,173.6199951,174.3999939,173.9700241,174.4100037,173.4501038,7209857,174.4100037
8/18/2022 11:30,174.4100037,174.0299988,174.2425003,174.7200012,173.8099976,6986523,174.0330963
8/18/2022 12:30,174.0330963,174.4085999,174.1254234,174.5,173.5599976,6011831,174.4100037
8/18/2022 13:30,174.4100037,174.259903,174.3399734,174.5399933,174.1499939,5106462,174.2550049
8/18/2022 14:30,174.2550049,174.7391052,174.4472771,174.8650055,173.9299927,8193218,174.7400055
8/18/2022 15:30,174.7400055,174.1499939,174.4249992,174.8999939,173.9100037,7848906,173.5599976
8/19/2022 9:30,173.5599976,172.1699982,172.8375015,173.7400055,171.8800049,21666336,172.1699982
8/19/2022 10:30,172.1699982,172.0050049,172.0487518,172.3800049,171.6399994,8934909,172.0099945
8/19/2022 11:30,172.0099945,172.1600037,172.1194992,172.447998,171.8600006,5955075,172.1600037
8/19/2022 12:30,172.1600037,172.0200043,172.3062515,173.0299988,172.0149994,6333816,172.0200043
8/19/2022 13:30,172.0200043,171.9600067,171.9975052,172.2700043,171.7400055,4921673,171.9499969
8/19/2022 14:30,171.9499969,171.7299957,171.8149986,172.1999969,171.3800049,6596027,171.7299957
8/19/2022 15:30,171.7299957,171.5200043,171.6050262,171.8600006,171.3101044,7114558,169.6900024
8/22/2022 9:30,169.6900024,168.7299957,169.1650009,169.7400055,168.5,16619630,168.7283936
8/22/2022 10:30,168.7283936,168.4349976,168.5133476,168.8800049,168.0099945,7694775,168.4400024
8/22/2022 11:30,168.4400024,168.8399048,168.6624756,169.0399933,168.3300018,5728731,168.8300018
8/22/2022 12:30,168.8300018,168.6600037,168.7800026,169.0200043,168.6100006,4686166,168.6499939
8/22/2022 13:30,168.6499939,167.8701019,168.2575264,168.6600037,167.8500061,5907063,167.8699951
8/22/2022 14:30,167.8699951,167.7400055,167.7399979,167.9499969,167.3999939,9014030,167.7350006
8/22/2022 15:30,167.7350006,167.5700073,167.5587502,167.7799988,167.1499939,9440172,167.0800018
8/23/2022 9:30,167.0800018,168.0083008,167.7195778,168.7100067,167.0800018,14072790,168.019104
8/23/2022 10:30,168.019104,167.1799927,167.5522728,168.3600006,166.6499939,8140771,167.1799927
8/23/2022 11:30,167.1799927,167.2834015,167.3820992,167.8899994,167.1750031,5225353,167.2899933
8/23/2022 12:30,167.2899933,168.0800018,167.7062492,168.1750031,167.2799988,5134893,168.0899963
8/23/2022 13:30,168.0899963,167.8699951,167.858448,168.1638031,167.3099976,4419353,167.8699951
8/23/2022 14:30,167.8699951,167.7200012,167.7899971,168.0299988,167.5399933,4646485,167.7330933
8/23/2022 15:30,167.7330933,167.2100067,167.3957748,167.8000031,166.8399963,6430582,167.3200073
8/24/2022 9:30,167.3200073,167.1699982,167.1100006,167.5899963,166.3600006,14630264,167.1699982
8/24/2022 10:30,167.1699982,167.2727966,167.0106964,167.3549957,166.2449951,7718698,167.2799988
8/24/2022 11:30,167.2799988,167.6150055,167.4862518,167.9799957,167.0700073,6640879,167.6269989
8/24/2022 12:30,167.6269989,167.1799927,167.4142494,167.7799988,167.0700073,4447284,167.1699982
8/24/2022 13:30,167.1699982,167.5767059,167.4041748,167.7200012,167.1499939,3875747,167.5700073
8/24/2022 14:30,167.5700073,167.8350067,167.6787567,167.9900055,167.3200073,4933804,167.8350067
8/24/2022 15:30,167.8350067,167.6300049,167.7237549,168.1100006,167.3200073,6209274,169.0099945
8/25/2022 9:30,169.0099945,169.3000031,169.2274971,169.9199982,168.6799927,14474347,169.3049927
8/25/2022 10:30,169.3049927,168.7601929,169.1025467,169.8950043,168.4499969,6348022,168.7700043
8/25/2022 11:30,168.7700043,168.7700043,168.802475,169.1298981,168.5399933,4142386,168.7702026
8/25/2022 12:30,168.7702026,168.9315948,168.7654495,169.0099945,168.3500061,3871833,168.9299927
8/25/2022 13:30,168.9299927,169.3200073,169.1399994,169.4199982,168.8899994,4654341,169.3150024
8/25/2022 14:30,169.3150024,169.3999939,169.2662239,169.4199066,168.9299927,4448660,169.3999939
8/25/2022 15:30,169.3999939,170.1300049,169.7150002,170.1399994,169.1900024,7082037,170.5700073
8/26/2022 9:30,170.5700073,168.6900024,169.6625023,171.0500031,168.3399963,14838323,168.6837006
8/26/2022 10:30,168.6837006,166.9893036,167.6821251,168.6837006,166.3717957,9897670,167
8/26/2022 11:30,167,166.338501,166.6608772,167.2850037,166.0200043,5947477,166.3300018
8/26/2022 12:30,166.3300018,165.3146057,165.8061523,166.5500031,165.0299988,8671776,165.3200073
8/26/2022 13:30,165.3200073,164.9450073,165.0837517,165.4499969,164.6199951,6638216,164.9450073
8/26/2022 14:30,164.9450073,164.4718018,164.6992035,164.9900055,164.3899994,6782584,164.4850006
8/26/2022 15:30,164.4850006,163.6600037,164.0587502,164.5299988,163.5599976,11149859,161.1450043
8/29/2022 9:30,161.1450043,162.0523987,161.6743507,162.8999939,160.6000061,19482148,162.0599976
8/29/2022 10:30,162.0599976,160.2599945,161.0825005,162.1900024,159.8200073,12385939,160.2599945
8/29/2022 11:30,160.2599945,161.4600067,160.8875275,161.7501068,160.0800018,8552634,161.4550018
8/29/2022 12:30,161.4550018,161.8699951,161.6599998,162.3800049,160.9349976,6228460,161.860199
8/29/2022 13:30,161.860199,161.8099976,161.9875488,162.6100006,161.6699982,5770263,161.8000031
8/29/2022 14:30,161.8000031,162.0800018,161.9949989,162.5399933,161.5599976,6299729,162.0800018
8/29/2022 15:30,162.0800018,161.3800049,161.71875,162.2949982,161.1199951,6518157,162.1300049
8/30/2022 9:30,162.1300049,160.1300049,161.1350021,162.5599976,159.7200012,15708694,160.1401062
8/30/2022 10:30,160.1401062,158.9600067,159.3987541,160.2700043,158.2248993,14184412,158.9499969
8/30/2022 11:30,158.9499969,159.0800018,159.1265488,159.6362,158.8399963,7591766,159.0847931
8/30/2022 12:30,159.0847931,158.3500061,158.6104469,159.1069946,157.8999939,7501973,158.3399963
8/30/2022 13:30,158.3399963,158.2599945,158.2837486,158.8150024,157.7200012,7860851,158.2599945
8/30/2022 14:30,158.2599945,158.877594,158.6856461,159.4250031,158.1799927,7694127,158.8899994
8/30/2022 15:30,158.8899994,158.9100037,158.7749977,159.1799927,158.1199951,7924779,160.3049927
8/31/2022 9:30,160.3049927,159.1699982,159.7587471,160.5800018,158.9799957,16849005,159.1699982
8/31/2022 10:30,159.1699982,158.9900055,159.0587502,159.6699982,158.4049988,8218871,158.9799957
8/31/2022 11:30,158.9799957,159.1060028,159.144001,159.7700043,158.7200012,5852169,159.1100006
8/31/2022 12:30,159.1100006,158.8150024,158.9709244,159.3386993,158.6199951,4634578,158.8150024
8/31/2022 13:30,158.8150024,158.3000031,158.558754,158.8800049,158.2400055,5377127,158.2801056
8/31/2022 14:30,158.2801056,158.5500031,158.3719521,158.9649963,157.6927032,7588476,158.5599976
8/31/2022 15:30,158.5599976,157.1750031,158.0237503,159.2200012,157.1399994,12008435,156.6399994
9/1/2022 9:30,156.6399994,157.2599945,156.892498,157.6799927,155.9900055,17713963,157.2700043
9/1/2022 10:30,157.2700043,155.4212036,156.3253021,157.2799988,155.3300018,10681978,155.4299927
9/1/2022 11:30,155.4299927,155.5,155.625,156.4100037,155.1600037,8025982,155.5
9/1/2022 12:30,155.5,155.7649994,155.4662476,155.9299927,154.6699982,8179596,155.7899933
9/1/2022 13:30,155.7899933,157.0599976,156.3824959,157.1699982,155.5099945,7461704,157.0614929
9/1/2022 14:30,157.0614929,156.8000031,156.9754219,157.5099945,156.5301971,7788883,156.8049927
9/1/2022 15:30,156.8049927,157.9700012,157.4787483,158.4199982,156.7200012,7645441,159.75
9/2/2022 9:30,159.75,160.1000061,159.670002,160.1699982,158.6600037,17169015,160.1000061
9/2/2022 10:30,160.1000061,159.9299927,159.8429985,160.3619995,158.9799957,9534667,159.9201965
9/2/2022 11:30,159.9201965,158.6399994,159.2975464,160.0899963,158.5399933,6490900,158.6300049
9/2/2022 12:30,158.6300049,156.3999939,157.5349998,158.8399963,156.2700043,9942965,156.3899994
9/2/2022 13:30,156.3899994,156.4600067,156.3075485,156.7301941,155.6499939,8369744,156.4850006
9/2/2022 14:30,156.4850006,155.8899994,156.1100006,156.5650024,155.5,7903708,155.8800049
9/2/2022 15:30,155.8800049,155.8500061,155.6737518,156,154.9649963,9203500,156.4700012
9/6/2022 9:30,156.4700012,154.7100067,155.4425011,156.8999939,153.6900024,17974876,154.7207947
9/6/2022 10:30,154.7207947,155.5899963,155.3226967,156.5,154.4799957,10890304,155.5800018
9/6/2022 11:30,155.5800018,154.8901062,155.3921013,156.4582977,154.6399994,7998083,154.8999939
9/6/2022 12:30,154.8999939,154.201004,154.6514969,155.4149933,154.0899963,6762113,154.2200012
9/6/2022 13:30,154.2200012,154.8099976,154.5135002,155.1199951,153.904007,6383630,154.8099976
9/6/2022 14:30,154.8099976,154.5500031,154.6354027,155.1000061,154.081604,6964952,154.5599976
9/6/2022 15:30,154.5599976,154.5299988,154.4375,154.6699982,153.9900055,9191816,154.8249969
9/7/2022 9:30,154.8249969,154.5700073,154.8499985,155.8849945,154.1199951,18254813,154.5800018
9/7/2022 10:30,154.5800018,154.8950043,154.5862503,155.2599945,153.6100006,11382662,154.8950043
9/7/2022 11:30,154.8950043,154.5,154.6875,155.1199951,154.2350006,6811226,154.4900055
9/7/2022 12:30,154.4900055,154.6130981,154.6907768,155.3300018,154.3300018,8339653,154.6199951
9/7/2022 13:30,154.6199951,155.6349945,155.2712479,156.2200012,154.6100006,12329648,155.6094055
9/7/2022 14:30,155.6094055,156.6074066,155.9116783,156.6600037,154.7698975,14494268,156.6000061
9/7/2022 15:30,156.6000061,155.9199982,156.2400017,156.6300049,155.8099976,7613589,154.6399994
9/8/2022 9:30,154.6399994,154.9199982,154.9424973,155.8399963,154.3699951,20423405,154.9100037
9/8/2022 10:30,154.9100037,155.9900055,155.4700508,156.2799988,154.7001953,9445752,155.9850006
9/8/2022 11:30,155.9850006,153.1199036,154.4867249,156.1620026,152.6799927,12258999,153.1300049
9/8/2022 12:30,153.1300049,153.7335052,153.3946304,154.0200043,152.6950073,10964591,153.7400055
9/8/2022 13:30,153.7400055,153.7899933,153.7174988,154.1100006,153.2299957,7342714,153.8000031
9/8/2022 14:30,153.8000031,154.1100006,153.9500008,154.4100037,153.4799957,8204499,154.1085052
9/8/2022 15:30,154.1085052,154.4700012,154.1696281,154.4700012,153.6300049,8314703,155.4700012
9/9/2022 9:30,155.4700012,156.4400024,155.8175011,156.6100006,154.75,19458019,156.4427948
9/9/2022 10:30,156.4427948,156.9600067,156.6469498,156.9649963,156.2200012,8381565,156.9499969
9/9/2022 11:30,156.9499969,156.2799072,156.6249733,157.1799927,156.0899963,7138844,156.2799988
9/9/2022 12:30,156.2799988,157.0599976,156.6631508,157.1676025,156.1450043,5423121,157.0592041
9/9/2022 13:30,157.0592041,157.5050049,157.2110519,157.5099945,156.7700043,5529298,157.509903
9/9/2022 14:30,157.509903,157.4250031,157.3467255,157.5500031,156.9019928,6274023,157.4299927
9/9/2022 15:30,157.4299927,157.3500061,157.4800034,157.8200073,157.3200073,7973613,159.5899963
9/12/2022 9:30,159.5899963,161.6298981,160.6424751,162.0500031,159.3000031,25067173,161.6199951
9/12/2022 10:30,161.6199951,162.6450043,162.0349998,162.6649933,161.2100067,13258543,162.6450043
9/12/2022 11:30,162.6450043,162.6000061,162.451252,162.8899994,161.6699982,13821656,162.6000061
9/12/2022 12:30,162.6000061,163.6203003,163.0775757,163.6499939,162.4400024,10077545,163.6199951
9/12/2022 13:30,163.6199951,163.4700012,163.6949959,164.2599945,163.4299927,12866279,163.4609985
9/12/2022 14:30,163.4609985,163.3249969,163.4564972,163.9698944,163.0700989,9246273,163.3300018
9/12/2022 15:30,163.3300018,163.4400024,163.4262505,163.7350006,163.1999969,9450112,159.8999939
9/13/2022 9:30,159.8999939,157.8200073,158.9499969,160.5399933,157.5399933,28781085,157.8000031
9/13/2022 10:30,157.8000031,156.4598999,157.1374741,158.0399933,156.25,13730800,156.4649963
9/13/2022 11:30,156.4649963,156.2527008,156.4069214,156.7599945,156.1499939,10847398,156.25
9/13/2022 12:30,156.25,156.5099945,156.3449974,156.6999969,155.9199982,10205939,156.5200043
9/13/2022 13:30,156.5200043,155.0549927,155.798748,156.6699982,154.9499969,10726627,155.0599976
9/13/2022 14:30,155.0599976,154.0500031,154.5974998,155.25,154.0299988,13263429,154.0449982
9/13/2022 15:30,154.0449982,153.8500061,153.8812485,154.2599945,153.3699951,17431698,154.6000061
9/14/2022 9:30,154.6000061,154.9900055,155.0262527,156.4499969,154.0650024,23461078,155
9/14/2022 10:30,155,155.9299927,155.7275238,157.1000061,154.8800964,14818282,155.9199982
9/14/2022 11:30,155.9199982,155.3200073,155.6863289,156.3150024,155.1903076,8057445,155.3300018
9/14/2022 12:30,155.3300018,155.0650024,155.1650009,155.4550018,154.8099976,7189457,155.0700073
9/14/2022 13:30,155.0700073,154.3099976,154.6050034,155.1600037,153.8800049,8115340,154.3099976
9/14/2022 14:30,154.3099976,154.0099945,154.1414452,154.6351929,153.6105957,8124250,154.0099945
9/14/2022 15:30,154.0099945,155.3099976,154.6412506,155.5850067,153.6600037,8786320,154.6499939
9/15/2022 9:30,154.6499939,153.8099976,154.3624992,155.2400055,153.75,17225859,153.8099976
9/15/2022 10:30,153.8099976,152.8399963,153.1024971,153.9799957,151.7799988,16141486,152.8399963
9/15/2022 11:30,152.8399963,152.4600067,152.6619759,153.0879059,152.2599945,10737998,152.4700012
9/15/2022 12:30,152.4700012,153.9149933,153.2712479,154.3000031,152.3999939,8010329,153.8999939
9/15/2022 13:30,153.8999939,153.0449982,153.409996,153.9649963,152.7299957,6059562,153.0406036
9/15/2022 14:30,153.0406036,151.4828949,152.3033752,153.3099976,151.3800049,11601895,151.4799957
9/15/2022 15:30,151.4799957,152.3500061,151.9799995,152.6900024,151.3999939,10510307,151.0200043
9/16/2022 9:30,151.0200043,149.4600067,149.9675026,151.0200043,148.3699951,42149077,149.4499969
9/16/2022 10:30,149.4499969,149.1399994,149.4624977,150.5299988,148.7299957,14749521,149.1399994
9/16/2022 11:30,149.1399994,148.767807,149.1319542,149.9600067,148.6600037,9088989,148.7649994
9/16/2022 12:30,148.7649994,149.2799988,149.0662498,149.5099945,148.7100067,7358627,149.2799988
9/16/2022 13:30,149.2799988,150.1499939,149.7099953,150.2599945,149.1499939,9528447,150.1549988
9/16/2022 14:30,150.1549988,150.7700043,150.5512505,151.3500061,149.9299927,12344001,150.7599945
9/16/2022 15:30,150.7599945,150.4400024,150.619976,150.9799042,150.3000031,11800440,149.3099976
9/19/2022 9:30,149.3099976,151.2200012,150.2975006,151.5599976,149.1000061,17652353,151.2100067
9/19/2022 10:30,151.2100067,151.9799957,151.7584496,152.8300018,151.0137939,11009642,151.9821014
9/19/2022 11:30,151.9821014,152.3092041,152.0628242,152.5399933,151.4199982,9583493,152.3099976
9/19/2022 12:30,152.3099976,153.2850037,152.8025017,153.3300018,152.2850037,7980200,153.2899933
9/19/2022 13:30,153.2899933,152.9199982,153.0654488,153.4499969,152.6018066,7087572,152.9250031
9/19/2022 14:30,152.9250031,154.1389008,153.5234528,154.2899017,152.7400055,9602700,154.1399994
9/19/2022 15:30,154.1399994,154.5399933,154.267498,154.5599976,153.8300018,9424980,153.3999939
9/20/2022 9:30,153.3999939,154.8049927,154.1037483,155.1300049,153.0800018,20960720,154.8049927
9/20/2022 10:30,154.8049927,156.6000061,155.6963501,156.8899994,154.4904022,14652947,156.5800018
9/20/2022 11:30,156.5800018,157.2749939,157.0187492,158.0800018,156.1399994,16645297,157.2599945
9/20/2022 12:30,157.2599945,156.0399933,156.6624947,157.3399963,156.0099945,11737597,156.0399933
9/20/2022 13:30,156.0399933,156.3300018,156.0874977,156.5800018,155.3999939,12110217,156.1600037
9/20/2022 14:30,156.1600037,157,156.4700012,157.1900024,155.5299988,12541611,157
9/20/2022 15:30,157,156.8999939,157.0699959,157.7599945,156.6199951,11514962,157.3399963
9/21/2022 9:30,157.3399963,157.3899994,157.4174957,158.3999939,156.5399933,18034331,157.3917999
9/21/2022 10:30,157.3917999,156.1349945,156.7179489,157.4250031,155.9199982,8075424,156.1399994
9/21/2022 11:30,156.1399994,157.1473999,156.6481018,157.1900024,156.1150055,6426388,157.1399994
9/21/2022 12:30,157.1399994,157.2319946,157.1763,157.3712006,156.9620056,5823498,157.2299957
9/21/2022 13:30,157.2299957,155.1009979,156.2052498,158.0500031,154.4400024,16360872,155.1000061
9/21/2022 14:30,155.1000061,155.7100067,156.0600052,158.7400055,154.6900024,25057741,155.7050018
9/21/2022 15:30,155.7050018,153.7100067,154.7437553,155.9600067,153.6000061,12991960,152.3800049
9/22/2022 9:30,152.3800049,152.4199982,152.4975014,153.5200043,151.6699982,22307163,152.4109955
9/22/2022 10:30,152.4109955,151.2200012,151.8377495,152.8099976,150.9100037,12456903,151.2299957
9/22/2022 11:30,151.2299957,152.0330048,151.708252,152.4100037,151.1600037,8220925,152.0399933
9/22/2022 12:30,152.0399933,152.4062042,152.3090515,152.9100037,151.8800049,7917730,152.3999939
9/22/2022 13:30,152.3999939,152.1000061,152.3699989,152.9799957,152,7593559,152.1100006
9/22/2022 14:30,152.1100006,153.6699982,152.9299507,153.9700012,151.9698029,11042606,153.6799927
9/22/2022 15:30,153.6799927,152.6999969,153.3649979,154.4700012,152.6100006,10425264,151.1900024
9/23/2022 9:30,151.1900024,150.4398956,150.6029739,151.4700012,149.3119965,28339242,150.4299927
9/23/2022 10:30,150.4299927,150.0500031,150.1849976,150.6499939,149.6100006,11400267,150.0549927
9/23/2022 11:30,150.0549927,149.5,149.8887482,150.5500031,149.4499969,9990164,149.4750061
9/23/2022 12:30,149.4750061,149.6813049,149.7340775,150.3699951,149.4100037,7781715,149.6799927
9/23/2022 13:30,149.6799927,149.2200012,149.4574966,150,148.9299927,8608513,149.2149963
9/23/2022 14:30,149.2149963,149.7700043,149.3562508,149.8800049,148.5599976,11333332,149.75
9/23/2022 15:30,149.75,150.5099945,150.1499977,150.6600037,149.6799927,11644991,149.6600037
9/26/2022 9:30,149.6600037,153.5872955,151.6643486,153.7700958,149.6399994,23584395,153.5796967
9/26/2022 10:30,153.5796967,151.7149963,152.6736717,153.6999969,151.6999969,12468456,151.7149963
9/26/2022 11:30,151.7149963,150.8672028,151.3680496,152.0899963,150.8000031,11755840,150.8600006
9/26/2022 12:30,150.8600006,150.75,150.8874969,151.5399933,150.3999939,7995351,150.7400055
9/26/2022 13:30,150.7400055,150.6499939,150.6824989,151.3000031,150.0399933,8281154,150.6499939
9/26/2022 14:30,150.6499939,151.6750031,151.1212502,151.8600006,150.3000031,9570308,151.6799927
9/26/2022 15:30,151.6799927,150.8699951,151.2774963,152,150.5599976,10188305,152.7400055
9/27/2022 9:30,152.7400055,152.7899017,153.182476,154.6999969,152.5,20286606,152.789505
9/27/2022 10:30,152.789505,151.6799927,152.4398766,153.7200012,151.5700073,10756905,151.7200012
9/27/2022 11:30,151.7200012,150.8455048,151.2251282,152.3899994,149.9450073,11771105,150.8500061
9/27/2022 12:30,150.8500061,151.2960052,151.1777534,151.8200073,150.7449951,9505780,151.2899933
9/27/2022 13:30,151.2899933,151.1159058,151.1889763,151.6300049,150.7200012,6548094,151.1199951
9/27/2022 14:30,151.1199951,151.5200043,151.5049973,152.4499969,150.9299927,9241224,151.5200043
9/27/2022 15:30,151.5200043,151.75,151.6225014,152.1900024,151.0299988,8325653,147.6399994
9/28/2022 9:30,147.6399994,147.3699036,147.0124741,148.1999969,144.8399963,46429912,147.3549957
9/28/2022 10:30,147.3549957,146.8500061,146.9234505,147.4288025,146.0599976,19021163,146.8600006
9/28/2022 11:30,146.8600006,147.1499939,147.0124969,147.6999969,146.3399963,14416388,147.1499939
9/28/2022 12:30,147.1499939,147.9100037,147.6225014,148.3800049,147.0500031,13068925,147.9127045
9/28/2022 13:30,147.9127045,147.9076996,147.7781792,148.0823059,147.2100067,11635718,147.9049988
9/28/2022 14:30,147.9049988,149.4199982,148.7487488,149.7899933,147.8800049,16836958,149.4250031
9/28/2022 15:30,149.4250031,149.7899933,149.8173256,150.6414032,149.4129028,13496901,145.8999939
9/29/2022 9:30,145.8999939,143.4300995,144.6815224,146.6660004,142.7299957,36051043,143.4299927
9/29/2022 10:30,143.4299927,142.8800049,143.0725021,143.6300049,142.3500061,15665083,142.8800049
9/29/2022 11:30,142.8800049,142.8650055,143.1087532,143.9400024,142.75,11796971,142.8600006
9/29/2022 12:30,142.8600006,142.3150024,142.5050011,142.875,141.9700012,8992074,142.3110046
9/29/2022 13:30,142.3110046,141.3099976,141.7577477,142.7299957,140.6799927,13576070,141.3150024
9/29/2022 14:30,141.3150024,141.4873962,141.3406029,141.8500061,140.7100067,15499444,141.4799957
9/29/2022 15:30,141.4799957,142.5899963,142.0412483,142.6499939,141.4450073,15229610,141.2799988
9/30/2022 9:30,141.2799988,142.2200012,141.6800003,142.6100006,140.6100006,24991973,142.2200012
9/30/2022 10:30,142.2200012,142.6188049,142.4504547,143.1000061,141.8630066,14145376,142.6203003
9/30/2022 11:30,142.6203003,141.2899933,141.8750763,142.7400055,140.8500061,10494221,141.2899933
9/30/2022 12:30,141.2899933,141.0599976,141.1999969,141.7599945,140.6900024,7803895,141.0650024
9/30/2022 13:30,141.0650024,140.4403992,140.7063255,141.1598969,140.1600037,9339217,140.4499054
9/30/2022 14:30,140.4499054,140.0700073,140.2124786,140.8500061,139.4799957,15289180,140.0700073
9/30/2022 15:30,140.0700073,138,139.0900002,140.2899933,138,21127855,138.2100067
10/3/2022 9:30,138.2100067,140.8999939,139.4637489,141.0599976,137.6849976,30857431,140.9100037
10/3/2022 10:30,140.9100037,140.8222046,141.0218048,141.5850067,140.7700043,14648705,140.8222961
10/3/2022 11:30,140.8222961,140.9199982,140.7705727,141.2599945,140.0800018,10113895,140.9100037
10/3/2022 12:30,140.9100037,142,141.4762497,142.1799927,140.8150024,11395010,142
10/3/2022 13:30,142,142.8849945,142.4337502,142.9700012,141.8800049,9769829,142.8800049
10/3/2022 14:30,142.8800049,142.9049988,142.826252,143.0700073,142.4499969,14343788,142.8999939
10/3/2022 15:30,142.8999939,142.5200043,142.6650009,143.0200043,142.2200012,10865050,145.0299988
10/4/2022 9:30,145.0299988,145.7200012,145.3375015,146.1000061,144.5,22873405,145.7200012
10/4/2022 10:30,145.7200012,145.2299957,145.5524979,146.2200012,145.0399933,13686825,145.2299957
10/4/2022 11:30,145.2299957,145.4750061,145.3637505,145.7899933,144.9600067,8523497,145.4709015
10/4/2022 12:30,145.4709015,144.8899994,145.0552254,145.6000061,144.2599945,7221759,144.8800964
10/4/2022 13:30,144.8800964,145.1078949,145.0369987,145.5299988,144.6300049,6514479,145.1022034
10/4/2022 14:30,145.1022034,145.7299957,145.4905472,146.0899963,145.0399933,8556836,145.7299957
10/4/2022 15:30,145.7299957,146.1600037,145.9075012,146.2200012,145.5200043,8956216,144.0749969
10/5/2022 9:30,144.0749969,143.4100037,144.0390015,145.3200073,143.3509979,18734253,143.4149933
