location,sigma,output,true_val
0,0,"[-0.9813046, -0.9831132, -0.9679328, -0.9369728, -1.0108936, -1.0159556, -0.9054361, -0.94286317, -0.9723464, -0.9544229, -0.97465074, -0.9707286, -0.9857309, -0.9905676, -0.9997483, -0.8839043, -0.8845363, -0.93393624, -0.8898787, -0.86096495, -0.8700384, -0.8791525, -0.89114195, -0.89360553]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9706879, -0.96865505, -0.9740368, -0.9826232, -1.0025802, -1.0266217, -0.9305031, -0.95286137, -0.99961716, -0.96043783, -0.9741309, -0.969973, -0.99900955, -1.0054913, -1.0141048, -0.90921104, -0.9125039, -0.928624, -0.9162223, -0.8812512, -0.90087235, -0.92060745, -0.9183058, -0.9202253]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9681118, -0.9673377, -0.97938126, -0.9698017, -1.0139819, -1.008159, -0.9135445, -0.95344406, -0.9828697, -0.95626444, -0.98182386, -0.9735981, -0.98345906, -0.9942568, -1.0021927, -0.8878732, -0.88859206, -0.8724306, -0.89465684, -0.8763337, -0.8727054, -0.8949277, -0.8944415, -0.89884764]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.99448776, -0.97651875, -1.0077273, -0.95640326, -1.0258327, -1.0373693, -0.9267991, -0.9577317, -0.9832427, -0.9768191, -0.9703304, -0.9832565, -1.0032364, -1.0040414, -1.0143845, -0.9208361, -0.8947855, -0.93730533, -0.9422529, -0.9176387, -0.9026348, -0.8977564, -0.9232549, -0.9272327]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.96858585, -0.97319734, -0.9842215, -1.1526134, -1.0326612, -1.0124297, -0.917271, -0.94945735, -0.98501414, -0.9472611, -0.9752659, -0.9748067, -0.97876257, -0.99555665, -1.0089886, -0.89964044, -0.90595275, -0.9492219, -0.9001894, -0.8977634, -0.8849853, -0.89164716, -0.9072734, -0.9122561]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9783955, -0.9856979, -0.9835479, -0.9467001, -1.0321702, -1.0157763, -0.92491347, -0.9655482, -0.9995151, -0.9591921, -0.97593516, -0.97251767, -0.9970829, -0.9969731, -1.0060521, -0.9248765, -0.89639777, -0.8965065, -0.90203965, -0.8968491, -0.89737386, -0.89836407, -0.902825, -0.9049898]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.96796626, -0.9622336, -0.9960751, -0.97795916, -1.0201831, -1.0108354, -0.89148265, -0.94713324, -0.9764914, -0.9287581, -0.9559899, -0.9636687, -0.97368973, -0.98612493, -0.99589366, -0.87816054, -0.8820848, -0.9025944, -0.8943967, -0.8463215, -0.8715439, -0.87715524, -0.8855975, -0.888595]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.95445174, -0.9587627, -0.9796749, -0.9618675, -0.9901342, -0.99217033, -0.9110737, -0.95203274, -0.96778464, -0.94192547, -0.95776796, -0.95295763, -0.96144205, -0.97320056, -0.9808472, -0.86753607, -0.88893425, -0.8889734, -0.89364666, -0.85134476, -0.8825048, -0.88183624, -0.8837044, -0.8866539]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9685848, -0.9539906, -0.96013206, -0.96930283, -1.0317652, -1.0188296, -0.9208982, -0.94861645, -0.96108556, -0.964384, -0.96856314, -0.9825993, -0.99243367, -1.0032011, -1.0142311, -0.8991312, -0.88035005, -0.91862583, -0.905503, -0.89175445, -0.87874174, -0.905184, -0.8995403, -0.9043466]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9690539, -0.97318685, -0.98612624, -0.9408261, -1.018684, -1.0055298, -0.9260357, -0.93865114, -0.9983607, -0.9519029, -0.9820921, -0.97423905, -0.9856053, -0.99537, -1.0051011, -0.9251967, -0.8822312, -0.92706233, -0.9007002, -0.88719857, -0.9028952, -0.88628113, -0.896986, -0.8996932]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9794063, -0.98663694, -1.0004995, -1.1519916, -1.0214169, -1.0294285, -0.904326, -0.94655055, -0.9862809, -0.9349006, -0.96841985, -0.96726555, -0.97566444, -0.9822858, -0.9910345, -0.90013707, -0.9270855, -0.9329803, -0.8994302, -0.9164656, -0.8416315, -0.8820541, -0.897006, -0.89935267]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.97537977, -0.9841919, -0.9844579, -0.9718904, -1.0140724, -1.03654, -0.9109505, -0.95077395, -0.96975607, -0.9414637, -0.97227675, -0.9765125, -0.9812899, -0.994537, -1.0028039, -0.90704495, -0.9094551, -0.9398089, -0.9092863, -0.8900635, -0.879384, -0.88438714, -0.9004542, -0.90235096]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9763234, -0.98131543, -0.97917706, -0.9439256, -1.0301313, -1.033608, -0.9183896, -0.9345971, -0.9720734, -0.94607127, -0.97483164, -0.97349674, -0.98200846, -0.9978723, -1.0070348, -0.91284174, -0.8832075, -0.9115384, -0.94276434, -0.9059989, -0.8929367, -0.89959246, -0.9086202, -0.91126984]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9576598, -0.95797646, -0.983507, -0.9526909, -1.0205389, -1.0253346, -0.89242697, -0.9316599, -0.94998163, -0.93568426, -0.9618494, -0.95622826, -0.9699708, -0.98324454, -0.9929835, -0.88462436, -0.8951912, -0.938649, -0.89313084, -0.8464649, -0.8860226, -0.8932488, -0.88805544, -0.8927671]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.96780306, -0.9523024, -0.9906524, -0.9244808, -0.9828654, -1.0007128, -0.8930163, -0.9472192, -0.98856467, -0.94301325, -0.94729334, -0.9790661, -0.9789739, -0.98225886, -0.9907818, -0.8836799, -0.8743215, -0.9087016, -0.911668, -0.89046156, -0.87204295, -0.8607486, -0.89082277, -0.89356613]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9670022, -0.9730875, -0.9756523, -0.9745886, -1.0007994, -1.0000542, -0.9165803, -0.9531237, -0.9888423, -0.95324475, -0.96342117, -0.966296, -0.98089576, -0.98783404, -0.99828607, -0.8846049, -0.8943564, -0.9281004, -0.931431, -0.8909014, -0.883564, -0.8763842, -0.8995188, -0.90244454]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9617047, -0.9494118, -0.9810671, -0.9667685, -1.0003766, -0.99614793, -0.89817005, -0.94770736, -0.9692118, -0.947148, -0.9555343, -0.96213835, -0.9731824, -0.975861, -0.9869086, -0.8981457, -0.8781135, -0.9459707, -0.89912087, -0.8812474, -0.87643915, -0.8772341, -0.8897796, -0.8924877]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9889824, -0.99486077, -1.0075954, -1.0001683, -1.043953, -1.0273407, -0.9302424, -0.9690965, -0.9730761, -0.95536333, -0.9835116, -0.97531384, -1.0018417, -1.0024891, -1.0124769, -0.9024321, -0.93647814, -0.9423397, -0.91066605, -0.88650054, -0.8962498, -0.8930752, -0.8991834, -0.9122272]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9743949, -0.97991484, -0.9742927, -1.1207534, -1.0148057, -1.0130152, -0.9264193, -0.9428995, -0.9671156, -0.9395278, -0.96576864, -0.97983277, -0.98083335, -0.98709935, -0.9953391, -0.8878232, -0.8739944, -0.91272706, -0.88768333, -0.87364835, -0.83239955, -0.8623767, -0.8920072, -0.8943755]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9946379, -0.9901754, -0.99907655, -0.9439731, -1.0092499, -1.0278847, -0.9206183, -0.951549, -0.9839243, -0.9488577, -0.97703636, -0.9655115, -0.9889393, -0.9950498, -1.0050331, -0.91576993, -0.91612756, -0.94822764, -0.9092842, -0.89401865, -0.8819065, -0.8951427, -0.90120775, -0.9025935]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9527788, -0.95495033, -0.9587731, -0.9213259, -1.0047026, -0.99323165, -0.9173755, -0.93565714, -0.9679108, -0.92998284, -0.95941275, -0.949344, -0.9707444, -0.97316724, -0.98315746, -0.9279513, -0.8916143, -0.89466286, -0.8833433, -0.8661041, -0.8612748, -0.8771513, -0.87992334, -0.8834179]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9545942, -0.95745337, -0.9782811, -1.1074369, -0.9808641, -0.9912991, -0.89407295, -0.9331472, -0.97529703, -0.92805356, -0.948693, -0.9517628, -0.967105, -0.96662736, -0.9766464, -0.86660814, -0.8521607, -0.9163673, -0.873501, -0.84425753, -0.81396186, -0.8858582, -0.87740254, -0.8797373]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.97971046, -0.98334724, -0.9977891, -0.98752445, -1.0355232, -1.0276614, -0.9300565, -0.96055037, -0.9513194, -0.950507, -0.9826668, -0.98041064, -0.99426025, -1.0019803, -1.0132858, -0.89978874, -0.9303112, -0.95878416, -0.9017934, -0.89563936, -0.8903663, -0.8971007, -0.91163707, -0.9157097]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9657674, -0.9749176, -0.9721009, -0.9761535, -1.0220823, -1.0061151, -0.9062256, -0.953175, -0.99954087, -0.9515812, -0.9681929, -0.97099465, -0.9819115, -0.9853086, -0.9954502, -0.8946973, -0.89096546, -0.9011853, -0.8971186, -0.89220315, -0.83533835, -0.87899965, -0.8912032, -0.8945866]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9738821, -0.9725911, -0.9851388, -0.9780243, -1.0026026, -1.0062015, -0.9083708, -0.93391985, -0.979225, -0.9347552, -0.96068674, -0.9683306, -0.9738305, -0.9828153, -0.9931442, -0.88025385, -0.8911544, -0.9050799, -0.88155067, -0.890234, -0.86586714, -0.8555604, -0.88670933, -0.89077383]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9748674, -0.98150355, -0.99490255, -0.98500323, -1.0223994, -1.0049002, -0.9055043, -0.9440169, -0.9778615, -0.94087213, -0.9755088, -0.9725194, -0.97698414, -0.98299885, -0.991936, -0.8889444, -0.8964329, -0.90512484, -0.90637636, -0.88483167, -0.8759307, -0.8695171, -0.89518744, -0.89613634]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.95352405, -0.9621274, -0.9785462, -0.9741773, -0.9925983, -1.0192345, -0.9209292, -0.9416389, -0.96330637, -0.944931, -0.97831726, -0.97180593, -0.9836765, -0.9964666, -1.0075264, -0.8975157, -0.900782, -0.9188597, -0.8888135, -0.89010876, -0.8419165, -0.89004225, -0.8978333, -0.9127769]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.97210854, -0.9755938, -0.9978722, -0.9412052, -1.0011142, -1.0275422, -0.92971134, -0.95684, -1.0010937, -0.9561463, -0.9705463, -0.9789341, -0.99545217, -0.99420804, -1.00266, -0.89138526, -0.90508294, -0.93920004, -0.9094219, -0.88638246, -0.89612126, -0.87632567, -0.8970147, -0.9006013]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9654647, -0.9714115, -0.95957017, -1.1218165, -0.9802018, -1.0014961, -0.9199311, -0.9414857, -0.963558, -0.93454736, -0.9678342, -0.96298355, -0.96817005, -0.97795147, -0.98824376, -0.886046, -0.8842214, -0.917594, -0.89538306, -0.87387663, -0.88754356, -0.8800022, -0.8868916, -0.88944113]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9688249, -0.9634062, -0.99341726, -0.9342164, -0.97578365, -1.0084478, -0.9088182, -0.9557583, -0.9939181, -0.9480507, -0.96247596, -0.9682147, -0.98246574, -0.9880001, -0.9989019, -0.89501625, -0.9061405, -0.9200959, -0.8922909, -0.86613446, -0.8903672, -0.88985556, -0.89643186, -0.90060395]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.977864, -0.9733573, -1.0033917, -0.9507757, -1.0265951, -1.0163195, -0.91008633, -0.9633514, -0.99374574, -0.96882814, -0.9705319, -0.9730213, -0.9841872, -0.99078196, -0.998334, -0.9266544, -0.89045006, -0.94211966, -0.90753794, -0.91539234, -0.9048159, -0.89116865, -0.8991578, -0.9011779]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9680713, -0.9701121, -0.99076205, -1.1194851, -1.0141464, -1.0142691, -0.9013817, -0.9359502, -0.9799947, -0.9302321, -0.9563645, -0.96174234, -0.96881366, -0.98424536, -0.9954236, -0.8595113, -0.8532149, -0.90056336, -0.87452275, -0.8588722, -0.8623022, -0.8745727, -0.88314646, -0.8856551]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9883622, -0.9916813, -0.99097735, -0.9476139, -1.0309736, -1.0215278, -0.9211517, -0.96212405, -1.0085299, -0.9552601, -0.97178084, -0.9820047, -0.9905469, -1.0017647, -1.0144995, -0.9238863, -0.8954065, -0.96793306, -0.91544217, -0.9187751, -0.906142, -0.8927933, -0.9079859, -0.91111076]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.97607285, -0.96399355, -1.0028389, -0.98515236, -1.016368, -1.0216563, -0.92756647, -0.96383995, -1.0106785, -0.95878655, -0.97541136, -0.9876588, -1.0088371, -1.0091364, -1.017821, -0.89432126, -0.91529095, -0.8866749, -0.91092676, -0.9031226, -0.90509313, -0.9145422, -0.91769594, -0.9200847]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.96608055, -0.9767588, -0.9812594, -0.9307806, -0.99920636, -1.0183773, -0.9047324, -0.95559084, -0.97907585, -0.9545042, -0.980462, -0.98124593, -0.984083, -0.9941463, -1.0060524, -0.89680886, -0.90483946, -0.95600206, -0.8835288, -0.90124017, -0.877092, -0.87658054, -0.89762455, -0.8999881]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9645698, -0.9792241, -0.98438334, -1.1296045, -1.025839, -1.0116084, -0.8984056, -0.9442517, -0.97883016, -0.9482531, -0.97559005, -0.97159976, -0.98979455, -0.99725217, -1.0082474, -0.8910676, -0.8868446, -0.8938686, -0.9108893, -0.8750784, -0.8764732, -0.8877218, -0.8980112, -0.90123457]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9750537, -0.968471, -0.9911102, -0.9403404, -1.0200127, -1.0311813, -0.9245423, -0.94760287, -1.0018846, -0.95263815, -0.96099603, -0.9666048, -0.98719645, -0.9989385, -1.0116065, -0.909569, -0.89501256, -0.91881853, -0.9388587, -0.88273245, -0.84903795, -0.8822952, -0.91064584, -0.9148369]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9722636, -0.96367085, -0.9806449, -0.9786447, -0.99799234, -1.0126032, -0.926334, -0.9593194, -0.9960199, -0.96789694, -0.9669459, -0.9720021, -0.99349535, -1.0026436, -1.011307, -0.8998673, -0.8855754, -0.9166392, -0.90952396, -0.88803357, -0.8877181, -0.8970458, -0.902422, -0.9050148]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9733862, -0.97611326, -0.9861433, -0.9302903, -1.0132182, -0.99919266, -0.92740923, -0.96374065, -0.9923265, -0.94853455, -0.9777371, -0.9753441, -0.99294096, -0.9919396, -1.0026257, -0.91708, -0.8916496, -0.9249778, -0.9046286, -0.89878154, -0.8926563, -0.91296476, -0.9093628, -0.9077703]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
0,0,"[-0.9586666, -0.9518076, -0.97328204, -0.9846127, -0.9883123, -0.9996758, -0.9248854, -0.93984795, -0.97643954, -0.9373501, -0.9550975, -0.96053594, -0.9737925, -0.98035127, -0.9892203, -0.8853362, -0.88438857, -0.9345924, -0.9029001, -0.8862981, -0.86647034, -0.8811015, -0.88402146, -0.88624096]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]"
