conv_layer_no,mean,sigma,output,true_val,setting,input_range
0,0,0.0,"[-0.8234127, -0.8452297, -0.84646976, -0.8545065, -0.84901756, -0.8416119, -0.96875685, -0.97921294, -1.0116527, -0.9421988, -0.96013737, -1.0035404, -0.9832776, -0.9790198, -0.9720202, -0.90610933, -0.87454385, -0.90082186, -0.8138973, -0.80928135, -0.89152354, -0.8846163, -0.8833322, -0.8779844]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8625198, -0.8801986, -0.8724083, -0.8837587, -0.88433325, -0.8601262, -1.0081042, -0.9876277, -1.0230739, -0.9500627, -0.9552354, -1.0208641, -1.0097083, -1.0008961, -0.9932119, -0.9457939, -0.92757523, -0.94562995, -0.9812555, -0.8426523, -0.92714894, -0.9173587, -0.90743095, -0.9024541]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8751537, -0.8534151, -0.8372906, -0.8154247, -0.86008114, -0.82828444, -0.9519261, -0.966173, -0.9934127, -0.93854064, -0.89149624, -0.9863154, -0.9754066, -0.9646513, -0.95688343, -0.890573, -0.8633519, -0.9064556, -0.93044, -0.8390308, -0.8792627, -0.8784347, -0.8680593, -0.8614349]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.90340537, -0.8605411, -0.8365026, -0.856514, -0.84988374, -0.8389503, -0.99126846, -0.997433, -1.0048653, -0.98496836, -0.90642846, -0.99602145, -0.99603623, -0.9853367, -0.9768057, -0.92208564, -0.9206793, -0.9303988, -0.9235153, -0.84729284, -0.8971462, -0.89840925, -0.888923, -0.88203585]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8556299, -0.81377536, -0.84708464, -0.8429717, -0.82676125, -0.8212458, -0.9517863, -0.9455927, -0.97445565, -0.9784021, -0.879283, -0.9821481, -0.9670139, -0.9563607, -0.949396, -0.85118294, -0.8503159, -0.89332324, -0.88141245, -0.8330407, -0.8847193, -0.8721582, -0.8635847, -0.8584]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.871784, -0.8474888, -0.81502765, -0.8477588, -0.8381725, -0.8310022, -0.9617615, -0.9549206, -0.97969025, -0.95226276, -0.94938976, -0.98829, -0.97871524, -0.9718355, -0.9632805, -0.8652581, -0.87981075, -0.8987169, -0.9008218, -0.8919784, -0.8763075, -0.87333655, -0.86620665, -0.8611667]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8511749, -0.84369296, -0.8566604, -0.8467818, -0.8536867, -0.83547604, -0.94548136, -0.96170926, -1.0008911, -0.9778624, -0.98195654, -0.98484474, -0.9810043, -0.9752161, -0.96762455, -0.87466794, -0.882318, -0.8983132, -0.9127464, -0.9034083, -0.8730706, -0.87700915, -0.8732428, -0.86747867]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8459868, -0.8445199, -0.8362154, -0.83763045, -0.84030944, -0.8258965, -0.99504954, -0.96173006, -0.98899025, -0.91185945, -0.9584825, -0.9873405, -0.98394054, -0.97261345, -0.964291, -0.9110391, -0.8794179, -0.8929251, -0.90007895, -0.8297021, -0.8573428, -0.87079954, -0.8620714, -0.8566732]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8514539, -0.8266133, -0.85049367, -0.82982826, -0.8173316, -0.82211614, -0.9458506, -0.95361966, -0.9871442, -0.9482797, -0.93771154, -0.9766083, -0.97258073, -0.96337163, -0.9561286, -0.89343977, -0.8771843, -0.9069787, -0.910992, -0.88461494, -0.86822784, -0.8742511, -0.8656379, -0.8595819]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.87241846, -0.865844, -0.85260254, -0.863074, -0.8771337, -0.8497746, -0.9652343, -0.9825689, -1.0111644, -1.0338627, -0.96940804, -1.0113974, -0.99646634, -0.99086195, -0.9844876, -0.90714663, -0.91567093, -0.92401665, -0.92738235, -0.8256934, -0.90936965, -0.9057217, -0.9012087, -0.8955626]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8498855, -0.8204779, -0.83589745, -0.82217467, -0.83391255, -0.8175326, -0.94081074, -0.9571078, -0.9735959, -0.9746417, -0.9333728, -0.9846665, -0.9677205, -0.9596116, -0.95122176, -0.86946666, -0.8680495, -0.88502455, -0.91391146, -0.8284882, -0.868868, -0.86182046, -0.8548019, -0.8484397]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.89826775, -0.8691442, -0.8582907, -0.84653586, -0.8323379, -0.8254372, -0.9520643, -0.9746227, -0.9893065, -0.9683189, -0.88577574, -0.9775532, -0.97651297, -0.966013, -0.9620595, -0.8913771, -0.884063, -0.9133304, -0.90079945, -0.8353596, -0.88161194, -0.88217336, -0.8713308, -0.86675024]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8784855, -0.8552011, -0.82537067, -0.855983, -0.8522064, -0.8344021, -0.9605268, -0.9693032, -1.0014184, -0.97825843, -0.9052875, -0.9952374, -0.98137635, -0.9701972, -0.9621648, -0.90375745, -0.8924892, -0.9152488, -0.90100986, -0.8262493, -0.8912588, -0.88226646, -0.87126935, -0.86453825]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.87984145, -0.83327276, -0.84030503, -0.84150964, -0.85129344, -0.83333147, -0.9708178, -0.9425985, -0.99667925, -0.98951477, -0.9385044, -0.9906091, -0.979047, -0.96858436, -0.9633968, -0.87660617, -0.8767641, -0.89110243, -0.9053599, -0.8805517, -0.87234014, -0.8748457, -0.8654249, -0.86165637]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.87138575, -0.8459132, -0.82531005, -0.8337762, -0.8455491, -0.8342592, -0.98325306, -0.9662676, -0.99069434, -0.95785624, -0.97559214, -0.98891443, -0.9811588, -0.97605747, -0.9724408, -0.91731244, -0.91486186, -0.9149302, -0.8251753, -0.8806235, -0.87538785, -0.88019407, -0.8788149, -0.87556475]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8761263, -0.8532182, -0.8519526, -0.85155594, -0.84471977, -0.83604413, -0.99037415, -0.9965041, -1.016891, -0.8987616, -0.9892786, -1.0084226, -1.0011072, -0.9897317, -0.9813263, -0.9227809, -0.9014445, -0.9077362, -0.8983893, -0.8891249, -0.88560796, -0.88647723, -0.87841547, -0.8720567]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8784687, -0.84156084, -0.82857203, -0.8404072, -0.8401502, -0.82359135, -0.98928386, -0.95842564, -0.98305994, -0.9530379, -0.91710985, -0.97114885, -0.963461, -0.9549175, -0.94773155, -0.90297276, -0.8838993, -0.90749735, -0.9082545, -0.89896363, -0.8696674, -0.8713402, -0.86358994, -0.85766137]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.85958266, -0.8513206, -0.8581788, -0.84444475, -0.8336514, -0.8322929, -0.95748556, -0.96417695, -0.99653727, -0.95569474, -0.93083674, -0.9910764, -0.9834184, -0.97305405, -0.9653426, -0.90198547, -0.8917103, -0.93423325, -0.842967, -0.9051237, -0.8951437, -0.89264035, -0.8825144, -0.87590605]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8684883, -0.8532255, -0.86760765, -0.8531136, -0.85666484, -0.83699834, -0.9685189, -0.9712354, -1.0028775, -0.95150447, -1.0089186, -1.0005982, -0.9847433, -0.97565126, -0.96991026, -0.9069635, -0.8953341, -0.9214013, -0.8729851, -0.91641986, -0.8886822, -0.88862294, -0.87846273, -0.87432647]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.87813926, -0.8821394, -0.8571253, -0.8182261, -0.84833056, -0.8332471, -0.96765316, -1.0038809, -1.0178691, -0.96856385, -0.92210746, -0.99472815, -0.9838684, -0.9738504, -0.9672872, -0.91478294, -0.90349346, -0.9250563, -0.8916028, -0.8875505, -0.89223796, -0.88036865, -0.8714902, -0.86676836]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8767917, -0.8599446, -0.8587627, -0.8431247, -0.8496266, -0.8316106, -0.9861013, -0.9804198, -0.99597186, -0.9150405, -0.9773, -0.99223965, -0.9786529, -0.972659, -0.9643281, -0.89882314, -0.88888884, -0.90976435, -0.9047161, -0.80607074, -0.8851508, -0.88260883, -0.87612593, -0.8696321]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8965374, -0.85876256, -0.87491375, -0.8695807, -0.8442918, -0.8481981, -0.9724935, -0.97525793, -1.0191588, -0.9858298, -0.91756403, -1.0096115, -0.9951456, -0.9880902, -0.9805698, -0.9182725, -0.89568704, -0.92899823, -0.8950757, -0.8628178, -0.9065813, -0.90531355, -0.89677626, -0.89173955]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.84943783, -0.86520547, -0.8279086, -0.8136614, -0.85526305, -0.8277619, -0.95201284, -0.9478319, -1.002543, -0.93567336, -0.96953195, -0.97643065, -0.96566516, -0.96012354, -0.9536266, -0.87366545, -0.86517304, -0.91047174, -0.8732253, -0.83047694, -0.88165146, -0.87118065, -0.8679261, -0.862732]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8676815, -0.8506142, -0.8528691, -0.8440892, -0.84514654, -0.8371994, -0.9643011, -0.96608615, -0.9943188, -0.9457541, -0.9250911, -0.99440235, -0.97915804, -0.9745735, -0.9675691, -0.90389425, -0.900038, -0.913976, -0.9066197, -0.88829684, -0.8842333, -0.87934065, -0.8765303, -0.87136024]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.85559857, -0.83093977, -0.8202647, -0.8137722, -0.82952315, -0.8208408, -0.96556294, -0.9599901, -0.9870778, -0.9929368, -0.8972785, -0.99151844, -0.9774607, -0.966615, -0.9592493, -0.8984808, -0.8800824, -0.9119735, -0.91748863, -0.84479624, -0.88437897, -0.8797755, -0.8699665, -0.8664921]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.895217, -0.8670626, -0.85319036, -0.8667719, -0.8673486, -0.84957385, -0.965857, -0.97577626, -1.0165331, -0.97243816, -0.9448543, -1.012278, -1.0005255, -0.9903777, -0.98158664, -0.9090015, -0.8940109, -0.9210963, -0.9473945, -0.8679196, -0.9124457, -0.90893155, -0.89878577, -0.89191025]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.832871, -0.8303506, -0.8421908, -0.8394015, -0.8384893, -0.81865513, -0.93278116, -0.95569956, -0.984906, -0.9336949, -0.92796683, -0.9689435, -0.96811277, -0.9571771, -0.94917667, -0.866271, -0.8445682, -0.8936817, -0.9228005, -0.86700124, -0.865443, -0.86210954, -0.85317665, -0.84762514]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.86928695, -0.8915556, -0.8631329, -0.8191452, -0.86290455, -0.83605456, -0.95972925, -0.9721964, -0.99113566, -0.9875677, -0.9921842, -0.9878667, -0.9856984, -0.9777375, -0.97024024, -0.8794306, -0.90021634, -0.9227039, -0.90181494, -0.9304147, -0.9052487, -0.895977, -0.88783264, -0.8817031]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.86273676, -0.8308581, -0.8306051, -0.83157426, -0.8260536, -0.8258746, -0.97116303, -0.9721801, -0.9975248, -0.8988823, -0.87820256, -0.9877258, -0.973407, -0.96375686, -0.9550749, -0.8874315, -0.8697389, -0.904132, -0.8986201, -0.84128875, -0.8798886, -0.8707025, -0.8624263, -0.8561909]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.8447994, -0.84714335, -0.83966726, -0.8208674, -0.82994103, -0.81135565, -0.97344154, -0.9567443, -0.9849505, -0.9192509, -0.9049421, -0.9773242, -0.9649055, -0.9545528, -0.9464383, -0.911343, -0.8978725, -0.91017544, -0.94530624, -0.86538076, -0.8819345, -0.8763767, -0.865992, -0.8587989]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.86627567, -0.8416956, -0.82256263, -0.8244478, -0.85936594, -0.8153203, -0.9536601, -0.9619468, -0.9920849, -0.96595794, -0.9142862, -0.9725047, -0.9683216, -0.95947385, -0.95191103, -0.89547694, -0.91504276, -0.9088649, -0.9110834, -0.8655908, -0.8825341, -0.87408453, -0.86635286, -0.8604703]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0,0.0,"[-0.87510335, -0.866849, -0.84024584, -0.8553572, -0.8508844, -0.83287555, -0.94037014, -0.9786812, -0.9849642, -0.91476566, -0.96615106, -0.9922177, -0.9746263, -0.96353275, -0.957445, -0.8839258, -0.9001867, -0.91166985, -0.80773383, -0.9166152, -0.8848297, -0.8852436, -0.8744754, -0.87112445]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
